,id,name,carb,protein,fat,salt,kcal
24573,R01897,참다랑어 샐러드,9.41,16.04,9.26,402,187
24574,R01898,"달강어, 생것",0.1,19.7,4,0,121
24575,R01899,"달고기, 생것",0.7,19.1,1.4,0,97
24576,R01900,"대구, 생것",0.3,19.5,0.3,0,87
24577,R01901,"대구, 말린것",0.3,56,2,500,258
24578,R01902,"대구, 냉동",0.1,18,0.5,162,82
24579,R01903,"대구, 구운것",0.2,25.2,0.2,140,109
24580,R01904,"대구, 소금에 절여 반건조",0,45.1,1.1,2792,202
24581,R01905,"대구, 염장",0.1,20,0.7,0,92
24582,R01906,"대구, 수컷, 생것",0,18.2,0.43,97,82
24583,R01907,"대구, 암컷, 생것",0,15.42,0.32,112,69
24584,R01908,"대구, 포, 말린것",1.8,65.4,3,967,313
24585,R01909,"대구, 빨간대구, 생것",0.7,12.6,4.3,0,95
24586,R01910,"대구, 은대구, 생것",0,13.1,7.9,128,127
24587,R01911,"대구 부산물, 내장, 생것",0.1,15,2.3,194,85
24588,R01912,"대구 부산물, 알, 생것",0.2,23.4,1.6,0,115
24589,R01913,"대구 튀김, 냉동",11.1,13.7,0.8,221,109
24590,R01914,"대구젓, 염절임",0,14.7,0.4,2562,66
24591,R01915,"대구젓, 아가미젓, 염절임",0.6,14.4,1.3,7439,76
24592,R01916,"대구횟대, 생것",0.5,19.5,0.9,0,93
24593,R01917,"대두어(흑연), 생것",0.5,17.5,2.1,0,96
24594,R01918,"도다리, 생것",0.5,17.6,0.2,0,79
24595,R01919,"도도바리, 생것",0.5,19.4,1.2,0,96
24596,R01920,"도루묵, 생것",0.5,16,4.6,0,112
24597,R01921,"도루묵, 소금에 절여 말린것",0.2,44.8,9.8,1200,280
24598,R01922,"도치, 생것",0.9,7.2,3,0,61
24599,R01923,"독가시치, 생것",0,20.3,1.2,0,98
24600,R01924,"돔, 각시돔, 생것",0,20.1,0.6,0,91
24601,R01925,"돔, 감성돔, 생것",0.1,18.8,2.3,0,101
24602,R01926,"돔, 강담돔, 생것",0,18.9,1.4,0,93
24603,R01927,"돔, 구갈돔, 생것",0,20.4,0.3,0,90
24604,R01928,"돔, 금눈돔, 생것",0.3,18.5,4.5,0,121
24605,R01929,"돔, 꼽새돔, 생것",0.1,19,2.3,0,102
24606,R01930,"돔, 도화돔, 생것",0,21.3,4.3,0,130
24607,R01931,"돔, 독돔, 생것",0.2,20.8,0.9,0,98
24608,R01932,"돔, 돌돔, 생것",0.4,17.8,1,0,87
24609,R01933,"돔, 백미돔, 생것",0.4,21,1.2,0,102
24610,R01934,"돔, 범돔, 생것",0.4,19.5,1.1,0,95
24611,R01935,"돔, 벵에돔, 생것",0,20.2,1.4,0,99
24612,R01936,"돔, 뿔돔, 생것",0,18,2.2,0,97
24613,R01937,"돔, 샛돔, 생것",0.2,16.3,5.5,0,120
24614,R01938,"돔, 실꼬리돔, 생것",0.1,19.8,2.5,0,107
24615,R01939,"돔, 실붉돔, 생것",0,17.8,2.7,0,100
24616,R01940,"돔, 어름돔, 생것",0,19.5,1.2,0,94
24617,R01941,"돔, 옥돔, 생것",0.9,18.1,0.2,0,83
24618,R01942,"돔, 옥돔, 반건조",0,19.5,2.3,0,104
24619,R01943,"돔, 옥돔, 삶은것",0,20.7,4,91,125
24620,R01944,"돔, 옥돔, 구운것",0,22.5,2.6,110,119
24621,R01945,"돔, 육동가리돔, 생것",0,18.6,2.6,0,103
24622,R01946,"돔, 자리돔, 생것",0.4,19.5,0.4,0,88
24623,R01947,"돔, 참돔, 생것",0.8,18.4,0.1,0,83
24624,R01948,"돔, 참돔, 삶은것",0.1,22.2,11.9,50,206
24625,R01949,"돔, 참돔, 구운것",0.1,22.7,12,55,210
24626,R01950,"돔, 호박돔, 생것",0,20.3,0.5,0,91
24627,R01951,"돔, 혹돔, 생것",0.4,18.5,1.7,0,96
24628,R01952,"돔, 황돔, 생것",0.3,20.2,1.7,0,103
24629,R01953,"돔, 황줄돔, 생것",0,19.3,1.6,0,97
24630,R01954,"돔 부산물, 껍질, 생것",0,16.6,12.5,0,184
24631,R01955,"동사리, 생것",0,16.9,1,0,81
24632,R01956,"동자개(빠가사리), 생것",0.2,15.4,8.8,119,146
24633,R01957,"둑중개, 생것",0.2,15,4.2,260,103
24634,R01958,"둑중개, 삶은것",0.2,15.8,5.8,90,122
24635,R01959,"둑중개, 조린것",33.8,29.4,5.5,1700,302
24636,R01960,"드렁허리, 생것",0,17.9,1.7,0,92
24637,R01961,"등가시치, 생것",0,18.5,0.1,0,80
24638,R01962,"만새기, 생것",0,21.3,1.9,50,108
24639,R01963,"망둥어(풀망둑), 생것",0.3,16.4,0.7,0,78
24640,R01964,"매퉁이, 생것",0.1,20.8,0.5,0,94
24641,R01965,"메기, 생것",0.1,15.1,5.3,46,113
24642,R01966,"메기, 물메기, 생것",0.1,16.4,0.9,0,79
24643,R01967,"메기, 붉은메기, 생것",0,18.2,0.7,0,84
24644,R01968,"멸치, 생것",0.3,17.7,5.4,0,125
24645,R01969,"멸치, 유지통조림",0,9.7,14.6,0,173
24646,R01970,"멸치, 대멸치, 삶아서 말린것",0,59.31,5.45,2180,302
24647,R01971,"멸치, 중멸치, 삶아서 말린것",1.07,49.69,3.3,2377,246
24648,R01972,"멸치, 잔멸치, 삶아서 말린것",0.32,42.94,4.59,2646,226
24649,R01973,"멸치 볶음, 멸치풋고추볶음",17,23.3,11.2,1378,266
24650,R01974,"멸치 볶음, 잔멸치볶음",26.2,31,12.6,1896,347
24651,R01975,멸치 육수,0,0.1,0,19,0
24652,R01976,"멸치젓, 염절임",0.6,14.1,11.2,11826,164
24653,R01977,"멸치젓, 액젓, 염절임",0.3,6.5,0,5710,29
24654,R01978,"명태, 생것",0,17.5,0.7,132,81
24655,R01979,"명태, 구운것",0,23.48,1.18,419,111
24656,R01980,"명태, 북어, 말린것",0,61.7,3.1,496,291
24657,R01981,"명태, 노가리, 말린것",0.9,76.1,3.2,625,357
24658,R01982,"명태, 황태, 말린것",0,80.3,3.8,499,377
24659,R01983,"명태, 황태포, 말린것",2.8,79,0.4,438,352
24660,R01984,"명태, 코다리, 반건조",0.1,21.7,1.7,208,108
24661,R01985,"명태, 코다리, 반건조, 구운것",0,25.2,0.5,132,112
24662,R01986,"명태, 동태, 냉동",0.1,15.9,0.5,210,73
24663,R01987,"명태, 조미포, 조미하여 말린것",29.2,43.9,1.5,0,314
24664,R01988,"명태, 포, 말린것",0,82.7,2.4,482,375
24665,R01989,"명태 부산물, 알, 생것",2.7,20.5,3,0,125
24666,R01990,"명태젓, 명란젓, 염절임",2.7,20.5,3,3531,125
24667,R01991,"명태젓, 창난젓, 염절임",8.2,12.9,3.2,0,116
24668,R01992,"모래무지, 생것",0,15.7,1.1,0,77
24669,R01993,"몽치다래, 생것",0.5,24.1,5.9,0,158
24670,R01994,"문절망둑, 생것",0.3,18.7,1.1,150,91
24671,R01995,"문절망둑, 장조림",29,28.3,2.1,0,252
24672,R01996,"물치다래, 생것",0.1,23.4,7.3,0,166
24673,R01997,"미꾸라지, 생것",0.2,16.2,2.8,85,95
24674,R01998,"미꾸라지, 삶은것",0,17.1,1.2,100,83
24675,R01999,"민달고기, 생것",0.1,20.3,1,0,96
24676,R02000,"민어, 생것",0.5,18,0.8,0,86
24677,R02001,"민어, 구운것",0,23.4,0.8,140,106
24678,R02002,"민어, 튀긴것(튀김옷)",7.54,18.2,12.67,348,221
24679,R02003,"민어, 암치, 조미하여 말린것",35.2,39.8,1.5,0,320
24680,R02004,"민어 부산물, 알, 염장",0,35.1,15.9,711,293
24681,R02005,"민태, 생것",0,15.2,2.5,0,87
24682,R02006,"박대, 생것",0.6,19.2,0.7,0,91
24683,R02007,"박대, 말린것",0.9,25.6,2.2,837,133
24684,R02008,"박대, 반건조",0.1,21.4,1.4,1394,104
24685,R02009,"방어, 생것",0.4,18.4,0.8,32,87
24686,R02010,"방어, 구운것",0.3,26.2,20.4,40,304
24687,R02011,"방어, 훈제통조림",0.5,27.2,22.4,0,320
24688,R02012,"방어, 양식, 어린것, 생것",0.3,20.7,17.2,38,251
24689,R02013,"방어, 자연산, 어린것, 생것",0.3,21,8,37,163
24690,R02014,"백연, 생것",0.3,19,0.8,0,90
24691,R02015,"밴댕이, 생것",0.2,16.3,16.5,0,219
24692,R02016,"밴댕이, 삶아서 말린것",0.5,48.2,10.3,0,301
24693,R02017,"밴댕이젓, 염절임",0,16.4,4.9,0,114
24694,R02018,"뱅어, 생것",0.3,13.3,1.1,170,68
24695,R02019,"뱅어, 말린것",0,56.1,7.9,0,311
24696,R02020,"뱅어, 포, 말린것",1.2,60.4,11,680,362
24697,R02021,"베도라치, 생것",0,20.7,1.9,0,106
24698,R02022,"베도라치, 그물베도라치, 생것",0.7,22,1.2,0,107
24699,R02023,"베도라치, 장어베도라치, 생것",0.7,19.3,5.4,0,134
24700,R02024,"베로치, 생것",0,19.5,0.4,0,87
24701,R02025,"베스, 생것",0.1,18.2,0.4,0,82
24702,R02026,"벤자리, 생것",0.3,17,5.3,160,122
24703,R02027,"벤자리, 노랑벤자리, 생것",0.2,17.3,2.1,0,94
24704,R02028,"병어, 생것",0.3,16.4,6.3,158,128
24705,R02029,"보구치, 생것",0.3,19.3,3.9,0,119
24706,R02030,"보리멸, 생것",0,19.5,1.1,140,93
24707,R02031,"보리멸, 냉동",0.3,19.6,1.5,161,98
24708,R02032,"복어, 검복, 생것",0.1,21.5,0.3,0,95
24709,R02033,"복어, 검복, 조미하여 말린것",17.6,47.7,2.3,0,293
24710,R02034,"복어, 국매리복, 생것",0.2,20.7,0.3,0,92
24711,R02035,"복어, 까치복, 생것",0.5,19.3,0.2,0,86
24712,R02036,"복어, 까칠복, 생것",0.1,19.3,0.3,0,86
24713,R02037,"복어, 매리복, 생것",0.4,19.8,0.3,0,89
24714,R02038,"복어, 밀복, 생것",0.1,17.3,0.7,0,81
24715,R02039,"복어, 자주복, 생것",0.4,18.8,0.2,0,84
24716,R02040,"복어, 졸복, 생것",0.5,18.9,0.1,0,84
24717,R02041,"복어, 흰점복, 생것",0,15.9,0.5,0,72
24718,R02042,"볼락, 생것",0.6,19.3,1,0,94
24719,R02043,"볼락, 구운것",0,22.23,1.62,89,109
24720,R02044,"볼락, 개볼락, 생것",0.1,19.1,0.7,0,88
24721,R02045,"볼락, 누루시볼락, 생것",0,22.4,5.8,0,148
24722,R02046,"볼락, 불볼락, 생것",0.7,18.6,4.6,0,124
24723,R02047,"볼락, 우럭볼락, 생것",0.1,18.3,1.1,0,88
24724,R02048,"볼락, 조피볼락(우럭), 생것",0,18.41,2.26,47,99
24725,R02049,"볼락, 탁자볼락, 생것",0.3,19.7,0.1,0,86
24726,R02050,"볼락, 황점볼락, 생것",0,21.3,1.3,0,103
24727,R02051,"부세, 생것",0,17.2,3.4,0,104
24728,R02052,"부시리, 생것",0.1,22.3,1.5,0,109
24729,R02053,"부치, 빨강부치, 생것",0,15.8,0.5,0,72
24730,R02054,"붉바리, 생것",0.1,21,1.1,0,100
24731,R02055,"붕어, 생것",0.1,18.1,1.8,30,94
24732,R02056,"붕어, 삶은것",28.6,15.7,4.4,51,217
24733,R02057,"붕어, 구운것",14.4,18,4.4,78,172
24734,R02058,"붕어, 참붕어, 생것",0.1,16.4,5.1,0,116
24735,R02059,"블루길, 생것",0.2,17.8,0.8,0,84
24736,R02060,"빙어, 생것",0,18.4,0.8,0,86
24737,R02061,"빙어, 삶아서 말린것",0,34.2,4.7,0,188
24738,R02062,"빙어, 장조림",27,26.7,5.1,0,265
24739,R02063,"빙어, 바다빙어, 생것",0.1,17.4,1.9,0,92
24740,R02064,"빙어, 바다빙어, 구운것(오븐)",0,22.6,3.1,77,124
24741,R02065,"산천어, 생것",0.1,20.3,3.3,50,117
24742,R02066,"살살치, 생것",0.6,15.5,0.2,0,70
24743,R02067,"삼세기, 생것",0.5,18.6,1.8,0,98
24744,R02068,"삼치, 생것",0,20.08,2.93,39,112
24745,R02069,"삼치, 구운것",0.1,23.6,10.8,90,202
24746,R02070,"삼치, 줄삼치, 생것",0.2,24.6,3.1,0,134
24747,R02071,"삼치, 평삼치, 생것",0,17.9,4.8,0,120
24748,R02072,"삼치젓, 염절임",0,22.7,1.1,0,107
24749,R02073,"상어, 가래상어, 생것",0.1,22.2,0.5,0,100
24750,R02074,"상어, 곱상어, 생것",0.3,16.2,10,0,161
24751,R02075,"상어, 까치상어, 생것",0.9,24.1,0.7,0,113
24752,R02076,"상어, 돔발상어, 생것",1.1,17.9,23.5,0,293
24753,R02077,"상어, 두툽상어, 생것",0.3,21.4,0.3,0,95
24754,R02078,"상어, 망상어, 생것",0.2,18.9,0.9,0,90
24755,R02079,"상어, 모조리상어, 생것",0,21.7,1.7,0,108
24756,R02080,"상어, 별상어, 생것",0.3,23.5,0.3,0,104
24757,R02081,"상어, 악상어, 생것",0,13.4,24.2,0,276
24758,R02082,"상어, 은상어, 생것",0,22.9,0.5,0,102
24759,R02083,"상어, 청새리상어, 생것",0.1,18.5,2.4,0,101
24760,R02084,"상어, 흉상어, 생것",0,23.5,1.4,0,113
24761,R02085,"상어, 지느러미, 생것",0,80.7,0,180,345
24762,R02086,"상어 부산물, 알, 생것",0.5,25,23.5,0,321
24763,R02087,"새다래, 생것",0,18.9,2.6,0,104
24764,R02088,"샛멸, 생것",0,19.5,0.6,250,88
24765,R02089,"서대, 각시서대, 생것",0.2,18.4,1.8,0,96
24766,R02090,"서대, 궁제기서대, 생것",0.1,18.9,1.2,0,92
24767,R02091,"서대, 참서대, 생것",0.5,18.6,0.4,0,85
24768,R02092,"성대, 생것",0.2,19.9,1,0,95
24769,R02093,"성대, 별성대, 생것",0,19.3,1,0,91
24770,R02094,"성대, 별쭉지성대, 생것",0,19.2,5.1,0,128
24771,R02095,"송어, 생것",0.1,21,3.4,110,121
24772,R02096,"송어, 염장",0.8,36,8.4,0,233
24773,R02097,"송어, 통조림",0,18.2,8.8,750,157
24774,R02098,"송어, 무지개송어, 생것",0.1,21.1,3.9,75,126
24775,R02099,"송어, 무지개송어, 냉동",0.3,20,8,0,159
24776,R02100,"송어, 무지개송어, 구운것",0,22.92,5.82,56,150
24777,R02101,"송어젓, 염절임",0,24.8,6.3,4049,163
24778,R02102,"숭어, 생것",0.4,21.7,1.5,0,108
24779,R02103,"숭어, 구운것",0,24.81,4.86,71,150
24780,R02104,"숭어 부산물, 알, 소금에 절여 말린것",0.3,40.4,28.9,1400,423
24781,R02105,"쌍동가리, 생것",0,20.8,1.4,0,101
24782,R02106,"쌍뿔달재, 생것",0.1,16.9,0.4,0,76
24783,R02107,"쏘가리, 생것",0,17.2,4.1,86,110
24784,R02108,"쏘가리, 냉동",0.1,21.2,3.7,77,124
24785,R02109,"쏨뱅이, 생것",0.1,19.9,0.6,0,91
24786,R02110,"쑤기미, 생것",0.5,18.5,0.4,0,85
24787,R02111,"쑥감펭, 생것",0,19,0.3,0,84
24788,R02112,"아귀, 생것",0.5,14.1,0.2,0,64
24789,R02113,"아귀, 황아귀, 생것",0.1,16.3,0.2,0,72
24790,R02114,"아귀 부산물, 간, 생것",5.2,10.4,39,110,416
24791,R02115,"아홉동가리, 생것",0.1,19.8,2.3,0,106
24792,R02116,"애꼬치, 생것",0.1,18.9,7.2,120,148
24793,R02117,"애꼬치, 구운것",0.1,23.3,4.9,150,145
24794,R02118,"양미리, 생것",0,21.5,3.4,0,122
24795,R02119,"양미리, 말린것",1.2,29.9,8.5,128,209
24796,R02120,"양태, 생것",0.1,20,0.2,0,88
24797,R02121,"양태, 꽁지양태, 생것",0.6,16.5,0.6,0,78
24798,R02122,"양태, 눈양태, 생것",0.1,20.1,0.5,0,91
24799,R02123,"양태, 도화양태, 생것",0.3,16.9,0.5,0,78
24800,R02124,"양태, 돛양태, 생것",0.6,18.5,0.1,0,82
24801,R02125,"얼룩통구멍, 생것",0,18.2,0.5,0,82
24802,R02126,"여덟동가리, 생것",0,19.2,3.1,0,110
24803,R02127,"연어, 생것",0.2,20.6,1.9,95,106
24804,R02128,"연어, 훈제",0.3,23,7.7,793,169
24805,R02129,"연어, 염장",0.3,23.2,5.1,2300,146
24806,R02130,"연어, 통조림",0.3,20,5.4,0,135
24807,R02131,"연어, 소금첨가, 생것",0.1,22.8,6.1,1200,154
24808,R02132,"연어, 소금첨가, 구운것",0.1,29.3,7.9,830,198
24809,R02133,"연어, 은연어, 생것",0.2,21.7,1.4,0,106
24810,R02134,"연어, 홍연어, 생것",0.1,22.5,4.5,57,138
24811,R02135,"연어, 홍연어, 구운것",0.1,28.5,6,72,177
24812,R02136,"연어, 홍연어, 훈제",0.1,25.7,5.5,1500,161
24813,R02137,"연어 부산물, 알, 생것",0.8,25,15,0,245
24814,R02138,"연어 부산물, 알, 염장",3.4,27.3,13.6,1246,252
24815,R02139,"열쌍동가리, 생것",0.1,18.3,0.9,0,87
24816,R02140,"우각바리, 생것",0,19,1.2,0,92
24817,R02141,"볼기우럭, 생것",0,18.7,5.3,0,128
24818,R02142,"웅어, 생것",0,15.9,10.8,0,165
24819,R02143,"은어, 생것",0.2,16.7,4.5,70,113
24820,R02144,"은어, 구운것",0.1,26.6,6.8,110,177
24821,R02145,"은어, 양식, 생것",0.6,17.8,7.9,55,152
24822,R02146,"은어, 양식, 구운것",0.8,22.6,15.1,79,241
24823,R02147,"은어 부산물, 내장, 생것",0.3,9.5,17.5,90,206
24824,R02148,"은어 부산물, 내장, 구운것",0.4,23,10.1,170,194
24825,R02149,"은어 부산물, 양식, 내장, 생것",0.3,7.4,55,75,550
24826,R02150,"은어 부산물, 양식, 내장, 구운것",0.4,15.2,52.3,100,558
24827,R02151,"은어젓, 내장젓, 염절임",0.8,11.4,8.5,6900,128
24828,R02152,"인상어, 생것",0.4,21.8,4.2,0,133
24829,R02153,"임연수어, 생것",0.5,19.6,7.1,0,150
24830,R02154,"임연수어, 반건조",0.1,20.6,9.4,690,176
24831,R02155,"임연수어, 염장",0.2,17.6,13.1,151,194
24832,R02156,"잉어, 생것",0.3,17.5,4,48,112
24833,R02157,"잉어, 삶은것",0.2,19.2,13.4,47,208
24834,R02158,"잉어 부산물, 내장, 생것",1.3,9,25.9,95,287
24835,R02159,"장갱이, 생것",0,19.1,1,0,91
24836,R02160,"장문볼락, 생것",0.2,15.7,2.1,111,87
24837,R02161,"장문볼락, 구운것",0,18.51,1.87,347,96
24838,R02162,"장어, 양념, 구운것",5.9,20.5,20.4,470,294
24839,R02163,"장어, 갯장어, 생것",0.4,17.9,9.9,0,167
24840,R02164,"장어, 먹장어, 생것",0.4,16.9,6,148,128
24841,R02165,"장어, 뱀장어, 생것",0.3,14.4,17.1,65,217
24842,R02166,"장어, 뱀장어, 구운것",0,23.65,14.95,65,236
24843,R02167,"장어, 뱀장어, 조미, 구운것",0,30.4,14.2,0,258
24844,R02168,"장어, 붕장어, 생것",0.3,17.4,6.4,0,133
24845,R02169,"장어, 붕장어, 냉동",0.5,19,8,0,155
24846,R02170,"장어, 칠성장어, 생것",0.3,21,18,80,253
24847,R02171,"장어, 칠성장어, 말린것",0.5,33.3,29,130,406
24848,R02172,"장어 부산물, 뱀장어, 간, 생것",22.3,12.2,6.3,0,195
24849,R02173,"장어 부산물, 붕장어, 뼈, 튀긴것",31.2,14.8,41.3,0,556
24850,R02174,"전갱이, 생것",0.1,20.7,4.8,0,132
24851,R02175,"전갱이, 냉동",0.3,20,3.5,0,118
24852,R02176,"전갱이, 삶은것",0.1,22.4,5.9,130,151
24853,R02177,"전갱이, 구운것",0.1,25.9,6.4,180,170
24854,R02178,"전갱이, 소금에 절여 말린것",0.7,46,6.9,0,261
24855,R02179,"전갱이, 조미반건조",0.1,20.2,8.8,670,168
24856,R02180,"전갱이, 조미반건조, 구운것",0.1,24.6,12.3,770,220
24857,R02181,"전갱이, 조미통조림",17.9,14.7,0.1,900,133
24858,R02182,"전갱이, 어린것, 생것",0.3,19.9,1.5,0,100
24859,R02183,"전갱이, 갈전갱이, 생것",0.1,19.6,3,0,111
24860,R02184,"전갱이, 줄전갱이, 생것",0.1,24,1.1,0,113
24861,R02185,"전갱이 튀김, 냉동",14.8,16.1,2.3,0,147
24862,R02186,"전어, 생것",0.2,19.2,2.7,0,107
24863,R02187,"전어젓, 염절임",0.5,15.3,6.7,0,128
24864,R02188,"점감펭, 생것",0.3,19.4,0.7,0,90
24865,R02189,"점줄우럭, 생것",0.1,19.3,1.9,0,100
24866,R02190,"점줄우럭, 구운것(오븐)",0,24.84,1.3,53,118
24867,R02191,"정어리, 생것",0.2,20,9.1,95,168
24868,R02192,"정어리, 말린것",0.6,45.6,14.8,0,331
24869,R02193,"정어리, 삶아서 말린것",0.2,23.1,1.6,1600,113
24870,R02194,"정어리, 삶은것",0.2,22.4,8.7,80,178
24871,R02195,"정어리, 구운것",0.2,25.3,9.4,100,196
24872,R02196,"정어리, 소금에 절여 말린것",0.5,29.6,6.5,2400,187
24873,R02197,"정어리, 염장",0.2,23.3,5.7,0,152
24874,R02198,"정어리, 통조림",0.3,19.3,4.8,651,127
24875,R02199,"정어리, 유지통조림",0.3,21.7,20,0,274
24876,R02200,"정어리, 조미통조림",0.4,16.5,5.9,450,125
24877,R02201,"조기(참조기), 생것",0,19.02,4.04,51,118
24878,R02202,"조기(참조기), 굴비, 소금에 절여 말린것",0.4,44.4,15.2,412,328
24879,R02203,"조기(참조기)젓, 염절임",2,15.9,0.6,0,81
24880,R02204,"준치, 생것",0,20.1,4.7,155,128
24881,R02205,"준치, 강준치, 생것",0.2,18.7,1.1,0,91
24882,R02206,"쥐치, 생것",0.3,19.1,0.1,0,84
24883,R02207,"쥐치, 포, 말린것",34.3,41.8,2.3,1504,332
24884,R02208,"쥐치, 포, 냉동",0.3,18,4,0,114
24885,R02209,"쥐치, 포, 조미하여 말린것",32.01,41.84,1.3,889,314
24886,R02210,"쥐치, 말쥐치, 생것",0,17.3,7.62,169,143
24887,R02211,"쥐치, 말쥐치, 조미하여 말린것",34.3,38.7,2.2,0,318
24888,R02212,"참마자, 생것",0.3,17.7,1.5,0,90
24889,R02213,"청새치, 생것",0.1,23.1,1.8,65,115
24890,R02214,"청어, 생것",0.4,16.3,15.1,0,207
24891,R02215,"청어, 말린것",1,44.5,24,1300,410
24892,R02216,"청어, 삶아서 말린것",0,18.7,4.7,0,122
24893,R02217,"청어, 훈제",0,23.1,22.1,3900,305
24894,R02218,"청어, 염장",0.2,17.5,9,538,157
24895,R02219,"청어 부산물, 알, 생것",0.5,19.6,2.4,0,107
24896,R02220,"청어 부산물, 알, 말린것",0.5,65.2,13.6,1400,385
24897,R02221,"청어 부산물, 알, 염장",0.6,15,3,480,89
24898,R02222,"초어, 생것",0.2,17.1,1.7,0,89
24899,R02223,"통치, 생것",0.1,20,5.7,108,137
24900,R02224,"투라치, 생것",0.5,18.1,0.1,0,80
24901,R02225,"틸라피아, 생것",0.2,19.3,4.7,60,126
24902,R02226,"푸렁통구멍, 생것",0.2,17.4,0.2,0,77
24903,R02227,"풀반지, 생것",0.2,16.9,10.1,0,164
24904,R02228,"피라미, 생것",0.2,18.5,2.8,53,105
24905,R02229,"학공치, 생것",0.7,17.8,1.7,0,94
24906,R02230,"학공치, 조미하여 말린것",17.7,59.1,2,0,339
24907,R02231,"향어, 생것",0.3,16.8,11.2,0,174
24908,R02232,"홍감펭, 생것",0.2,16.7,3.9,0,107
24909,R02233,"홍어, 생것",0,19.6,0.5,222,88
24910,R02234,"홍치, 생것",0.1,18.9,1.4,0,94
24911,R02235,"황매퉁이, 생것",0.1,20,1.3,0,98
24912,R02236,"황새치, 생것",0,17,1,0,82
24913,R02237,"황새치, 구운것",0,23.45,7.93,97,172
24914,R02238,"황새치젓, 염절임",2.7,15.7,4.8,7683,121
24915,R02239,"황어, 생것",0.2,18.3,1.8,45,95
24916,R02240,"횟대, 빨간횟대, 생것",0.3,17.1,0.1,0,75
24917,R02241,"히메치, 생것",0,20.9,1.1,0,99
24918,R02242,"가리비, 생것",0,15.18,1.73,735,80
24919,R02243,"가리비, 말린것",4.4,77.6,0.4,2300,352
